Data;Segmento;GrupoProblema;Ocorrências
2018-03;Editoras;Atendimento / SAC;10
2015-06;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Vício de Qualidade;10
2017-07;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Informação;10
2015-11;Comércio Eletrônico;Saúde e Segurança;10
2015-10;Comércio Eletrônico;Saúde e Segurança;10
2016-06;Comércio Eletrônico;Informação;10
2016-05;Comércio Eletrônico;Informação;10
2015-04;Comércio Eletrônico;Informação;10
2016-07;Bancos, Financeiras e Administradoras de Cartão;Saúde e Segurança;10
2016-09;Bancos, Financeiras e Administradoras de Cartão;Entrega do Produto;10
2016-04;Bancos, Financeiras e Administradoras de Cartão;Entrega do Produto;10
2015-02;Bancos de Dados e Cadastros de Consumidores;Informação;10
2015-07;Bancos de Dados e Cadastros de Consumidores;Contrato / Oferta;10
2018-03;Agências de Viagens;Vício de Qualidade;10
2017-10;Agências de Viagens;Vício de Qualidade;10
2017-08;Agências de Viagens;Informação;10
2018-04;Administradoras de Consórcios;Contrato / Oferta;10
2017-01;Administradoras de Consórcios;Contrato / Oferta;10
2016-05;Administradoras de Consórcios;Contrato / Oferta;10
2018-02;Administradoras de Consórcios;Atendimento / SAC;10
2016-02;Administradoras de Consórcios;Atendimento / SAC;10
2018-05;Varejo;Saúde e Segurança;9
2018-03;Varejo;Saúde e Segurança;9
2017-10;Varejo;Saúde e Segurança;9
2016-06;Varejo;Saúde e Segurança;9
2015-06;Varejo;Saúde e Segurança;9
2017-02;Varejo;Informação;9
2017-11;Transporte Aéreo;Saúde e Segurança;9
2017-01;Transporte Aéreo;Informação;9
2017-03;Transporte Aéreo;Entrega do Produto;9
2016-12;Transporte Aéreo;Entrega do Produto;9
2016-07;Transporte Aéreo;Entrega do Produto;9
2015-11;Supermercados;Vício de Qualidade;9
2017-09;Supermercados;Saúde e Segurança;9
2016-10;Supermercados;Saúde e Segurança;9
2018-04;Supermercados;Entrega do Produto;9
2017-03;Supermercados;Cobrança / Contestação;9
2015-12;Supermercados;Cobrança / Contestação;9
2015-06;Supermercados;Atendimento / SAC;9
2018-02;Provedores de Conteúdo e Outros Serviços na Internet;Contrato / Oferta;9
2017-07;Provedores de Conteúdo e Outros Serviços na Internet;Cobrança / Contestação;9
2016-07;Provedores de Conteúdo e Outros Serviços na Internet;Cobrança / Contestação;9
2017-06;Programas de Fidelidade;Vício de Qualidade;9
2016-12;Programas de Fidelidade;Vício de Qualidade;9
2015-09;Programas de Fidelidade;Vício de Qualidade;9
2015-04;Programas de Fidelidade;Vício de Qualidade;9
2015-02;Programas de Fidelidade;Vício de Qualidade;9
2017-05;Programas de Fidelidade;Informação;9
2016-10;Programas de Fidelidade;Informação;9
2016-07;Programas de Fidelidade;Informação;9
2015-04;Programas de Fidelidade;Atendimento / SAC;9
2017-03;Perfumaria, Cosméticos e Higiene Pessoal;Vício de Qualidade;9
2016-01;Perfumaria, Cosméticos e Higiene Pessoal;Vício de Qualidade;9
2017-06;Perfumaria, Cosméticos e Higiene Pessoal;Saúde e Segurança;9
2016-06;Perfumaria, Cosméticos e Higiene Pessoal;Entrega do Produto;9
2015-09;Perfumaria, Cosméticos e Higiene Pessoal;Entrega do Produto;9
2017-12;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Saúde e Segurança;9
2017-11;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Saúde e Segurança;9
2017-06;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Saúde e Segurança;9
2017-03;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Saúde e Segurança;9
2015-12;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Saúde e Segurança;9
2015-09;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Saúde e Segurança;9
2015-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Saúde e Segurança;9
2015-05;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Saúde e Segurança;9
2015-03;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Saúde e Segurança;9
2016-01;Operadoras de Planos de Saúde e Administradoras de Benefícios;Vício de Qualidade;9
2015-03;Operadoras de Planos de Saúde e Administradoras de Benefícios;Vício de Qualidade;9
2018-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Saúde e Segurança;9
2017-09;Operadoras de Planos de Saúde e Administradoras de Benefícios;Saúde e Segurança;9
2017-10;Operadoras de Planos de Saúde e Administradoras de Benefícios;Informação;9
2017-01;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Vício de Qualidade;9
2016-12;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Vício de Qualidade;9
2016-07;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Vício de Qualidade;9
2017-05;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Entrega do Produto;9
2018-03;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Contrato / Oferta;9
2018-04;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Cobrança / Contestação;9
2018-04;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Atendimento / SAC;9
2018-01;Farmácias;Entrega do Produto;9
2018-03;Fabricantes - Linha Branca;Saúde e Segurança;9
2018-04;Fabricantes - Linha Branca;Entrega do Produto;9
2017-10;Fabricantes - Linha Branca;Entrega do Produto;9
2015-10;Fabricantes - Linha Branca;Contrato / Oferta;9
2016-05;Fabricantes - Linha Branca;Cobrança / Contestação;9
2015-08;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Vício de Qualidade;9
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Entrega do Produto;9
2018-04;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Contrato / Oferta;9
2018-02;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Contrato / Oferta;9
2017-04;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Contrato / Oferta;9
2017-08;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Cobrança / Contestação;9
2016-05;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Cobrança / Contestação;9
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Atendimento / SAC;9
2018-05;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Atendimento / SAC;9
2018-04;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Atendimento / SAC;9
2017-05;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Atendimento / SAC;9
2017-03;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Atendimento / SAC;9
2018-04;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Informação;9
2016-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Informação;9
2015-05;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Entrega do Produto;9
2017-04;Energia Elétrica, Gás, Água e Esgoto;Saúde e Segurança;9
2016-08;Energia Elétrica, Gás, Água e Esgoto;Saúde e Segurança;9
2016-04;Energia Elétrica, Gás, Água e Esgoto;Saúde e Segurança;9
2017-12;Energia Elétrica, Gás, Água e Esgoto;Informação;9
2015-08;Energia Elétrica, Gás, Água e Esgoto;Atendimento / SAC;9
2017-04;Empresas de Recuperação de Crédito;Informação;9
2015-10;Empresas de Recuperação de Crédito;Contrato / Oferta;9
2015-02;Empresas de Recuperação de Crédito;Cobrança / Contestação;9
2016-07;Empresas de Recuperação de Crédito;Atendimento / SAC;9
2016-10;Empresas de Pagamento Eletrônico;Atendimento / SAC;9
2018-06;Empresas de Intermediação de Serviços / Negócios;Informação;9
2017-12;Editoras;Contrato / Oferta;9
2017-06;Editoras;Contrato / Oferta;9
2017-05;Editoras;Contrato / Oferta;9
2015-12;Editoras;Contrato / Oferta;9
2017-03;Editoras;Cobrança / Contestação;9
2017-01;Editoras;Cobrança / Contestação;9
2016-10;Editoras;Cobrança / Contestação;9
2015-10;Editoras;Cobrança / Contestação;9
2015-09;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Vício de Qualidade;9
2018-03;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Informação;9
2017-02;Comércio Eletrônico;Saúde e Segurança;9
2016-06;Comércio Eletrônico;Saúde e Segurança;9
2015-08;Comércio Eletrônico;Informação;9
2017-06;Bancos, Financeiras e Administradoras de Cartão;Saúde e Segurança;9
2016-04;Bancos, Financeiras e Administradoras de Cartão;Saúde e Segurança;9
2016-03;Bancos, Financeiras e Administradoras de Cartão;Saúde e Segurança;9
2015-11;Bancos, Financeiras e Administradoras de Cartão;Saúde e Segurança;9
2016-05;Bancos, Financeiras e Administradoras de Cartão;Entrega do Produto;9
2016-01;Bancos, Financeiras e Administradoras de Cartão;Entrega do Produto;9
2015-07;Bancos de Dados e Cadastros de Consumidores;Informação;9
2018-04;Artigos Esportivos;Entrega do Produto;9
2018-03;Artigos Esportivos;Entrega do Produto;9
2018-05;Artigos Esportivos;Contrato / Oferta;9
2017-12;Artigos Esportivos;Contrato / Oferta;9
2017-12;Artigos Esportivos;Cobrança / Contestação;9
2017-11;Agências de Viagens;Vício de Qualidade;9
2017-11;Agências de Viagens;Informação;9
2017-02;Agências de Viagens;Informação;9
2015-04;Agências de Viagens;Atendimento / SAC;9
2017-01;Administradoras de Consórcios;Entrega do Produto;9
2017-12;Administradoras de Consórcios;Atendimento / SAC;9
2017-02;Administradoras de Consórcios;Atendimento / SAC;9
2016-09;Administradoras de Consórcios;Atendimento / SAC;9
2018-01;Varejo;Saúde e Segurança;8
2017-07;Varejo;Saúde e Segurança;8
2017-03;Varejo;Saúde e Segurança;8
2015-03;Varejo;Saúde e Segurança;8
2016-06;Varejo;Informação;8
2017-08;Transporte Aéreo;Saúde e Segurança;8
2016-02;Transporte Aéreo;Saúde e Segurança;8
2017-02;Transporte Aéreo;Informação;8
2016-10;Transporte Aéreo;Informação;8
2016-04;Transporte Aéreo;Entrega do Produto;8
2016-11;Supermercados;Vício de Qualidade;8
2015-02;Supermercados;Vício de Qualidade;8
2016-09;Supermercados;Saúde e Segurança;8
2015-11;Supermercados;Saúde e Segurança;8
2015-06;Supermercados;Saúde e Segurança;8
2018-05;Supermercados;Informação;8
2017-03;Supermercados;Entrega do Produto;8
2016-10;Supermercados;Cobrança / Contestação;8
2015-11;Supermercados;Cobrança / Contestação;8
2016-10;Supermercados;Atendimento / SAC;8
2015-07;Provedores de Conteúdo e Outros Serviços na Internet;Contrato / Oferta;8
2018-04;Provedores de Conteúdo e Outros Serviços na Internet;Cobrança / Contestação;8
2018-02;Provedores de Conteúdo e Outros Serviços na Internet;Cobrança / Contestação;8
2016-12;Provedores de Conteúdo e Outros Serviços na Internet;Cobrança / Contestação;8
2016-08;Provedores de Conteúdo e Outros Serviços na Internet;Cobrança / Contestação;8
2015-12;Provedores de Conteúdo e Outros Serviços na Internet;Cobrança / Contestação;8
2017-03;Programas de Fidelidade;Vício de Qualidade;8
2016-08;Programas de Fidelidade;Vício de Qualidade;8
2016-06;Programas de Fidelidade;Vício de Qualidade;8
2016-05;Programas de Fidelidade;Vício de Qualidade;8
2015-08;Programas de Fidelidade;Vício de Qualidade;8
2018-02;Programas de Fidelidade;Informação;8
2017-12;Programas de Fidelidade;Informação;8
2016-03;Programas de Fidelidade;Informação;8
2015-12;Programas de Fidelidade;Informação;8
2015-10;Programas de Fidelidade;Informação;8
2015-10;Programas de Fidelidade;Atendimento / SAC;8
2015-07;Programas de Fidelidade;Atendimento / SAC;8
2018-05;Perfumaria, Cosméticos e Higiene Pessoal;Vício de Qualidade;8
2017-11;Perfumaria, Cosméticos e Higiene Pessoal;Vício de Qualidade;8
2017-01;Perfumaria, Cosméticos e Higiene Pessoal;Vício de Qualidade;8
2016-10;Perfumaria, Cosméticos e Higiene Pessoal;Vício de Qualidade;8
2016-08;Perfumaria, Cosméticos e Higiene Pessoal;Vício de Qualidade;8
2016-07;Perfumaria, Cosméticos e Higiene Pessoal;Vício de Qualidade;8
2018-02;Perfumaria, Cosméticos e Higiene Pessoal;Saúde e Segurança;8
2018-01;Perfumaria, Cosméticos e Higiene Pessoal;Saúde e Segurança;8
2017-12;Perfumaria, Cosméticos e Higiene Pessoal;Saúde e Segurança;8
2017-01;Perfumaria, Cosméticos e Higiene Pessoal;Saúde e Segurança;8
2015-10;Perfumaria, Cosméticos e Higiene Pessoal;Entrega do Produto;8
2015-09;Perfumaria, Cosméticos e Higiene Pessoal;Atendimento / SAC;8
2015-06;Perfumaria, Cosméticos e Higiene Pessoal;Atendimento / SAC;8
2018-02;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Saúde e Segurança;8
2016-10;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Saúde e Segurança;8
2016-09;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Saúde e Segurança;8
2017-12;Operadoras de Planos de Saúde e Administradoras de Benefícios;Saúde e Segurança;8
2017-05;Operadoras de Planos de Saúde e Administradoras de Benefícios;Informação;8
2017-11;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Vício de Qualidade;8
2017-05;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Vício de Qualidade;8
2017-02;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Vício de Qualidade;8
2016-11;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Vício de Qualidade;8
2018-01;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Entrega do Produto;8
2018-05;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Contrato / Oferta;8
2018-02;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Contrato / Oferta;8
2015-10;Farmácias;Contrato / Oferta;8
2018-05;Farmácias;Atendimento / SAC;8
2017-11;Fabricantes - Linha Branca;Saúde e Segurança;8
2016-11;Fabricantes - Linha Branca;Saúde e Segurança;8
2016-09;Fabricantes - Linha Branca;Saúde e Segurança;8
2018-05;Fabricantes - Linha Branca;Contrato / Oferta;8
2017-11;Fabricantes - Linha Branca;Contrato / Oferta;8
2016-11;Fabricantes - Linha Branca;Contrato / Oferta;8
2016-08;Fabricantes - Linha Branca;Contrato / Oferta;8
2015-08;Fabricantes - Linha Branca;Contrato / Oferta;8
2015-07;Fabricantes - Linha Branca;Contrato / Oferta;8
2017-06;Fabricantes - Linha Branca;Cobrança / Contestação;8
2017-02;Fabricantes - Linha Branca;Cobrança / Contestação;8
2016-08;Fabricantes - Linha Branca;Cobrança / Contestação;8
2015-03;Fabricantes - Linha Branca;Cobrança / Contestação;8
2015-10;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Vício de Qualidade;8
2015-09;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Vício de Qualidade;8
2015-05;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Vício de Qualidade;8
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Contrato / Oferta;8
2017-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Contrato / Oferta;8
2017-03;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Contrato / Oferta;8
2017-01;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Contrato / Oferta;8
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Cobrança / Contestação;8
2018-05;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Cobrança / Contestação;8
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Cobrança / Contestação;8
2015-03;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Cobrança / Contestação;8
2017-12;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Atendimento / SAC;8
2017-08;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Atendimento / SAC;8
2016-12;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Atendimento / SAC;8
2017-12;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Informação;8
2016-09;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Informação;8
2015-10;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Informação;8
2015-11;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Entrega do Produto;8
2015-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Entrega do Produto;8
2015-04;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Entrega do Produto;8
2015-02;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Entrega do Produto;8
